id,text,clean_text,fk_id_pengguna,fk_id_calon_pasangan,search_by,score_pos,score_neg,kelas,kelas_manual,date
378214,@detikcom #JAGALAHHATIDUKUNGJOKOWI TETAP DUKUNG @jokowi, tetap dukung ,69733,1,@jokowi,2,0,Positif,Positif,4/14/2019 2:05
378216,"RT @fadlizon: Ustadz Adi Hidayat memberi nama Masjid yg dibuat P @prabowo dg nama Nurul Wathan, lalu menjelaskan arti nama sy Fadli . T","  ustadz adi hidayat memberi nama masjid yg dibuat p dg nama nurul wathan ,  lalu menjelaskan arti nama sy fadli  .  t",53122,2,@prabowo,0,0,Netral,Netral,4/14/2019 2:05
378218,@mrhoky1 @ryan_nicolass @fariz1234 @Musadad0512 @mujilah64 @SiNiel1 @ririnretno19 @ebongBOY @ellykellyk @BHD_58 @PolisiMedsos @Dickusnadi @Sigma_halim @bukan_hutahaean @Boypalelo1 @younger01one @Cimotimuf @noperhan @Ken2steve @edi_sadja @Puspadaryana1 @MalanaSurur @PerutGembulz @Inul_Ternate @nugrohoabc @SalmaBrecht @selv1_ana @ilhameffendy9 @SatriaAru @TheArieAir @Rangga3131 @angelmaximilan @DenAdam_02 @PikekSalah @sastrotingkir @gio_tugi @LikRohad @effendy_seven @Sutan_Kayo_ @YuYemElek02 @albanjarany @Orilomi1 @nostradm @karwito_pia @Nunung35Aza @prabowo @AkunTofa @Dahnilanzar @pandji @FaldoMaldini Itu bukan bawaan lahir tp terjadi saat lahir , itu bukan bawaan lahir tp terjadi saat lahir ,101755,2,@prabowo,1,0,Positif,Netral,4/14/2019 2:06
378223,RT @sandiuno: Masyarakat Lampung bersuka cita menyambut pesta demokrasi yang akan diselenggarakan sebentar lagi. Mereka menunjukkan dukunga,  masyarakat lampung bersuka cita menyambut pesta demokrasi yang akan diselenggarakan sebentar lagi .  mereka menunjukkan dukunga,7739,2,@sandiuno,1,1,Netral,Positif,4/14/2019 2:07
378224,"RT @HeraLoebs: Masuk masa tenang 
Tagar #HoaxJkwMenangTotalDebat Adlh tagar Terakhir sy mendukung @Prabowo @sandiuno
(dng Catatan semua Pat",  masuk masa tenang tagar adlh tagar terakhir sy mendukung  ( dng catatan semua pat,109444,2,@sandiuno,2,0,Positif,Positif,4/14/2019 2:08
378229,@fadlizon @prabowo @sandiuno Mimpi berkuasa apa aza halal ya bro.., mimpi berkuasa apa aza halal ya bro .  . ,114503,2,@prabowo,0,0,Netral,Negatif,4/14/2019 2:10
378230,RT @NisaNafeesa: @hacknet71 @prabowo @sandiuno The power of remahan rengginang di toples khong ghuan #2019GantiPresiden #AagymPilihPrabowo,  the power of remahan rengginang di toples khong ghuan ,114504,2,@prabowo,0,0,Netral,Netral,4/14/2019 2:10
378234,"RT @helmifelis: 2 mobil + 1 bus isinya semua pendukung @prabowo menuju GBK pura-pura dukung Jokowi

Yang sudah sampai lebih dulu &amp; foto-fot",  mobil bus isinya semua pendukung menuju gbk pura pura dukung jokowi yang sudah sampai lebih dulu  & amp ;  foto fot,5704,2,@prabowo,2,0,Positif,Positif,4/14/2019 2:12
378236,From GPK @projopusat untuk @jokowi bersatu untuk Indonesia Maju   #KonserPutihBerSATU #BarengJokowi https://t.co/Zd15hUKwVx,from gpk untuk bersatu untuk indonesia maju ,39693,1,@jokowi,1,0,Positif,Positif,4/14/2019 2:13
378238,"RT @Jokowi_Amin: (20/20) Terakhir, Capres @jokowi berpesan bahwa bukan kesulitan yg membuat kita takut, tapi ketakutanlah yg membuat kita s","   (   )  terakhir ,  capres berpesan bahwa bukan kesulitan yg membuat kita takut ,  tapi ketakutanlah yg membuat kita s",29119,1,@jokowi,3,3,Netral,Positif,4/14/2019 2:14
378239,"RT @kamubohoong: Mau #jokowi2periode atau #2019gantipresiden perkara ini akan selesai Rabu nanti. 

Tapi perkara urusan hisab tentang perka",  mau atau perkara ini akan selesai rabu nanti .  tapi perkara urusan hisab tentang perka,114506,1,#jokowi2periode,0,0,Netral,Netral,4/14/2019 2:15
378240,RT @jokowi: Cerita hidup saya ... https://t.co/Pz271nhlvj,  cerita hidup saya  .  .  .  ,114507,1,@jokowi,0,0,Netral,Netral,4/14/2019 2:15
378241,"RT @szakty: Asahan hari ini.
Kisaran punya cerita,  walaupun  bapak @prabowo ga hadir tapi para pendukung tetap ikhlas tanpa bayaran.tanpa","  asahan hari ini .  kisaran punya cerita ,  walaupun bapak ga hadir tapi para pendukung tetap ikhlas tanpa bayaran . tanpa",5704,2,@prabowo,2,0,Positif,Positif,4/14/2019 2:15
378242,@nykuncrit14 @jokowi DM, dm,114508,1,@jokowi,0,0,Netral,Netral,4/14/2019 2:16
378244,"@annozaen @pramonoanung @jokowi Cebong itu emang gen dungu ,pantes aja pembohong aja di puja..

Dah buang2 waktu"," cebong itu emang gen dungu  , pantes aja pembohong aja di puja .  .  dah buang waktu",104040,1,@jokowi,1,2,Negatif,Negatif,4/14/2019 2:16
378245,"Karena saya ingin  @jokowi melanjutkan pembangunannya. Dan acara ini dari semua kalangan 

#KonserPutihBerSATU https://t.co/deFlpgt0P5",karena saya ingin melanjutkan pembangunannya .  dan acara ini dari semua kalangan ,39693,1,@jokowi,1,0,Positif,Positif,4/14/2019 2:17
378248,"@KwikKianGie_ @saididu Dy mau hack,  mau maliing akun. 
Haaaa.. 
Rata rata pendukung @prabowo masih punya akal sehat bisa membedakan maleeeng rasa cebong.. 
Gk seperti pendukung sebelah saraf otaknya kejepit ,,,
Haaa haaaa.."," dy mau hack ,  mau maliing akun .  haaaa .  .  rata rata pendukung masih punya akal sehat bisa membedakan maleeeng rasa cebong .  .  gk seperti pendukung sebelah saraf otaknya kejepit  ,  ,  ,  haaa haaaa .  . ",92420,2,@prabowo,4,6,Negatif,Negatif,4/14/2019 2:17
378250,"@CasperBeWin1 @prabowo @sandiuno Tunggu apa lagi?, @prabowo @sandiuno untuk benahi negeri ini, demi anak cucu kami nanti.
#17AprilPilihPrabowoSandi"," tunggu apa lagi ?  ,  untuk benahi negeri ini ,  demi anak cucu kami nanti .  ",114511,2,@prabowo,0,0,Netral,Positif,4/14/2019 2:18
378251,RT @Jokowi_Amin: Karnaval yang dipersembahkan warga untuk kampanye #KonserPutihBerSATU Capres @jokowi . Sungguh luar biasa! https://t.co/el,  karnaval yang dipersembahkan warga untuk kampanye capres  .  sungguh luar biasa !  ,29119,1,@jokowi,1,1,Netral,Positif,4/14/2019 2:18
378252,"RT @AndiArief__: Serangan Cawapres @sandiuno yang membuat Pak Jokowi gak berkutik, dan emosi akan mebalikkan keadaan keadaan. Dipastikan 02","  serangan cawapres yang membuat pak jokowi gak berkutik ,  dan emosi akan mebalikkan keadaan keadaan .  dipastikan ",74415,2,@sandiuno,0,2,Negatif,Negatif,4/14/2019 2:19
378254,"RT @detikcom: ""...karena jawaban bapak tadi pertanian, saya jadi kok nggak sambung, ya nggak apa-apa, maaf,"" ujar @jokowi. #DebatKelimaPilp","   .  .  . karena jawaban bapak tadi pertanian ,  saya jadi kok nggak sambung ,  ya nggak apa apa ,  maaf ,  ujar ",48715,1,@jokowi,0,1,Negatif,Negatif,4/14/2019 2:21
378259,"Tambang batu bara lebih penting daripada kelangsungan hidup manusia. Perlawanan? Sudah. Ujung-ujungnya bui. Siapa yang jera? Rakyat jelata.
Siapa dibalik ini semua? Oh mereka @jokowi @KHMarufAmin_ @prabowo @sandiuno 
#sexykillers https://t.co/RodQSufI3O",tambang batu bara lebih penting daripada kelangsungan hidup manusia .  perlawanan ?  sudah .  ujung ujungnya bui .  siapa yang jera ?  rakyat jelata .  siapa dibalik ini semua ?  oh mereka ,114516,2,@prabowo,1,1,Netral,Negatif,4/14/2019 2:22
378261,"@maz_ahm4d @ristechglobal @fadlizon @prabowo @jokowi Punya hp canggih bisa internetan jangan cuma buat mainan fb,twetter,ig,bokef gk ada faedahnya
Cari ilmu buat nambah wawasan"," punya hp canggih bisa internetan jangan cuma buat mainan fb , twetter , ig , bokef gk ada faedahnya cari ilmu buat nambah wawasan",23125,1,@jokowi,0,1,Negatif,Negatif,4/14/2019 2:23
378262,"RT @satriohendri: Pak @jokowi terlalu memaksakan terms ""digital"" untuk mencitrakan dirinya pemimpin yang hebat padahal, pemimpin yang hebat","  pak terlalu memaksakan terms digital untuk mencitrakan dirinya pemimpin yang hebat padahal ,  pemimpin yang hebat",17390,1,@jokowi,2,1,Positif,Negatif,4/14/2019 2:24
378264,"RT @wendy_diana: Masya Allah

Suasana Pemilu di Jeddah bergemuruh teriakan @prabowo

#GatotNurmantyoPilihPrabowo https://t.co/KEuJxaGeBd",  masya allah suasana pemilu di jeddah bergemuruh teriakan ,62954,2,@prabowo,1,1,Netral,Positif,4/14/2019 2:24
378268,@jokowi Pendukung @jokowi seperti game ml  bisa di mainkan asal ada uang pakai bli plza data . B, pendukung seperti game ml bisa di mainkan asal ada uang pakai bli plza data  .  b,114520,1,@jokowi,2,1,Positif,Negatif,4/14/2019 2:25
378272,@jokowi Satu Hati Satu Rasa Satu Bangsa Satu Tanah Air INDONESIA, satu hati satu rasa satu bangsa satu tanah air indonesia,114522,1,@jokowi,1,0,Positif,Positif,4/14/2019 2:27
378275,@fadlizon @prabowo Yaa allah perhatikan baik2... bpk prabowo yg nyamperin ulama lansung.. dan UAH dr gerak tubuhnya terlihat menilai dan alhamdulillah bpk kita lansung nyamperin, yaa allah perhatikan baik  .  .  .  bpk prabowo yg nyamperin ulama lansung .  .  dan uah dr gerak tubuhnya terlihat menilai dan alhamdulillah bpk kita lansung nyamperin,114524,2,@prabowo,2,0,Positif,Positif,4/14/2019 2:28
378282,"RT @Laskar_PPP:           
Niat ittiba' Majelis Syuriah PPP KH. Syukron Makmun,  nyoblos @prabowo @sa","  niat ittiba '  majelis syuriah ppp kh .  syukron makmun ,  nyoblos ",65603,2,@prabowo,0,0,Netral,Positif,4/14/2019 2:31
378286,@kenyoriee @prabowo @sandiuno Budaya   sulit klo udah mendarah daging, budaya sulit klo udah mendarah daging,114529,2,@prabowo,0,0,Netral,Negatif,4/14/2019 2:33
378288,"RT @lukmansaifuddin: Pak @jokowi seorang diri dengan integritas, tanggung jawab, dan keteladanannya telah begitu mempesona. Kini ia didampi","  pak seorang diri dengan integritas ,  tanggung jawab ,  dan keteladanannya telah begitu mempesona .  kini ia didampi",60570,1,@jokowi,1,0,Positif,Positif,4/14/2019 2:34
378289,"@jokowi Ngeles aja jae
#GueKapokPilihJokowi", ngeles aja jae ,31014,1,@jokowi,0,0,Netral,Negatif,4/14/2019 2:35
378295,@lukmansaifuddin @jokowi @KHMarufAmin_ jilaaat teruuus cuuuy...., jilaaat teruuus cuuuy .  .  .  . ,42389,1,@jokowi,0,0,Netral,Negatif,4/14/2019 2:38
378299,"@MichelAdamNew @wijaya_ento @wartakotalive @prabowo @sandiuno Sy bbrp kali baca di wartakota, selalu ditulis paslon 02 tp tertulis jkw ma'ruf.... Emang sengaja ya?"," sy bbrp kali baca di wartakota ,  selalu ditulis paslon tp tertulis jkw ma ' ruf .  .  .  .  emang sengaja ya ? ",114533,2,@prabowo,1,0,Positif,Netral,4/14/2019 2:39
378302,"Pk @prabowo Sebenarnya sedang Berdebat dgn Siapa? Kenapa Justru Pk @SBYudhoyono yang diserang.

""TAK ada Kesalahan TAK MUNGKIN DISERANG""

@AgusYudhoyono @panca66 @RamliRizal @hincapandjaitan @jansen_jsp @TheArieAir @4Y4NKZ @RizmaWidiono @kangdede78
@fadjroeL @P3nj3l4j4h
Baca https://t.co/q1uAP4C3ST",pk sebenarnya sedang berdebat dgn siapa ?  kenapa justru pk yang diserang .  tak ada kesalahan tak mungkin diserang baca ,5184,2,@prabowo,2,1,Positif,Negatif,4/14/2019 2:40
378317,@jokowi Saya hadir di hadapan bpk dgn pnuh air mata...  ingin rasa nya sya memeluk bpk, saya hadir di hadapan bpk dgn pnuh air mata .  .  .  ingin rasa nya sya memeluk bpk,108150,1,@jokowi,2,0,Positif,Positif,4/14/2019 2:46
378320,@AdTeuku @AryPrasetyo_85 @RizmaWidiono @kaesangp @Ernijasin @mochamadarip @kangdede78 @PartaiSocmed @P3nj3l4j4h @DewiMalva @FaGtng @enylove_01 @AlvinoLulu @projopusat Klo di tanya main gundu @prabowo pasti ngerti, klo di tanya main gundu pasti ngerti,18412,2,@prabowo,0,0,Netral,Negatif,4/14/2019 2:47
378322,"@PanjiFeb @prabowo @jokowi Tolong jajaran @PolresBogorKota untuk menangkap saudara @PanjiFeb karna telah menghina pak @jokowi sebagai tukang pel, bisa dikenakan pasal UU ITE"," tolong jajaran untuk menangkap saudara karna telah menghina pak sebagai tukang pel ,  bisa dikenakan pasal uu ite",114546,1,@jokowi,0,3,Negatif,Negatif,4/14/2019 2:48
378326,"RT @DPrihastawan: @klappykoe @davidlipson @jokowi From the bottom of our hearts, we thank Prabowo fans who also came to GBK today to join t","  from the bottom of our hearts ,  we thank prabowo fans who also came to gbk today to join t",42631,1,@jokowi,2,0,Positif,Positif,4/14/2019 2:50
378328,"@medcom_id @jokowi @prabowo @KHMarufAmin_ @sandiuno @fadlizon @erickthohir Yang harus didorong itu mengembangkan creator dan inovator games shg mampu memproduksi games app bukan mendorong anak2 jadi gamers, gw aja batasin anak main game online ini malah mau di dorong jd gamers "," yang harus didorong itu mengembangkan creator dan inovator games shg mampu memproduksi games app bukan mendorong anak jadi gamers ,  gw aja batasin anak main game online ini malah mau di dorong jd gamers ",62289,1,@jokowi,0,1,Negatif,Negatif,4/14/2019 2:52
378333,"@permadiaktivis @ikwanashari @prabowo @jokowi @SBYudhoyono @AgusYudhoyono Emang yg jd presiden sblum pakde cm pak sby aja...kn bnyk..ada mega...gusdur..habibi..pak harto..dan jg bung karna..kenapa mendikte pak sby bong..
Mgkn bu mega yg di mksdnya..dengar dan cermat mengambil sikap...seblum sebelumnya beliau mengulangi kata"" nya bkn skali bong..mikir", emang yg jd presiden sblum pakde cm pak sby aja .  .  . kn bnyk .  . ada mega .  .  . gusdur .  . habibi .  . pak harto .  . dan jg bung karna .  . kenapa mendikte pak sby bong .  .  mgkn bu mega yg di mksdnya .  . dengar dan cermat mengambil sikap .  .  . seblum sebelumnya beliau mengulangi kata nya bkn skali bong .  . mikir,103138,1,@jokowi,2,4,Negatif,Negatif,4/14/2019 2:56
378339,"@jeffrikaharsyah @sandiuno @jokowi Id23 gua, nick lu apa?"," id gua ,  nick lu apa ? ",114555,1,@jokowi,0,0,Netral,Netral,4/14/2019 2:58
378341,"RT @MataNajwa: @NajwaShihab @prabowo @jokowi ""Sarung tangan bukan maksudnya membedakan, justru pak @prabowo ingin memberikan hal yang bersi","  sarung tangan bukan maksudnya membedakan ,  justru pak ingin memberikan hal yang bersi",114556,1,@jokowi,3,0,Positif,Positif,4/14/2019 2:58
378342,@mak_bekti01 @jokowi Udah, udah,18412,1,@jokowi,0,0,Netral,Netral,4/14/2019 3:00
378347,"RT @pakdhe_J: @prabowo : ini bukan kesalahan Bapak Jokowi, ini kesalahan besar, kesalahan2 Presiden2 sebelum Bapak!

Seketika wajah @AgusYu","   :  ini bukan kesalahan bapak jokowi ,  ini kesalahan besar ,  kesalahan presiden sebelum bapak !  seketika wajah ",114560,2,@prabowo,3,2,Positif,Negatif,4/14/2019 3:02
378348,"RT @NataliePoyhonen: Full house of @jokowi supporters.
This was the last political rally for President Joko Widodo to mark the end of six m",  full house of supporters .  this was the last political rally for president joko widodo to mark the end of six m,114561,1,@jokowi,0,0,Netral,Netral,4/14/2019 3:02
378352,@harimagda @detikcom @prabowo S7 bangeet, s bangeet,114562,2,@prabowo,0,0,Netral,Positif,4/14/2019 3:03
378357,"@jokowi Daging ulama sangat beracun.. dulu anda pongah dan sombong, ulama disiram gas air mata sekarang hancurlah kamu jokowi.."," daging ulama sangat beracun .  .  dulu anda pongah dan sombong ,  ulama disiram gas air mata sekarang hancurlah kamu jokowi .  . ",102564,1,@jokowi,0,2,Negatif,Negatif,4/14/2019 3:06
378364,"@mindar69 @na_dirs @jokowi Yg nuduh pki kan kubu seberang, kan yg sebar hoax mereka, ya biar mereka yg klarifikasi"," yg nuduh pki kan kubu seberang ,  kan yg sebar hoax mereka ,  ya biar mereka yg klarifikasi",105027,1,@jokowi,0,1,Negatif,Negatif,4/14/2019 3:11
378374,RT @jokowi: Bersama menyongsong kemajuan dengan optimisme dan tekad untuk berubah. https://t.co/njRVICRDuD,  bersama menyongsong kemajuan dengan optimisme dan tekad untuk berubah .  ,114571,1,@jokowi,2,0,Positif,Positif,4/14/2019 3:18
378375,@jokowi @RizmaWidiono Setelah pesta berakhir pak https://t.co/NlKyUq5QLk, setelah pesta berakhir pak ,99362,1,@jokowi,0,2,Negatif,Netral,4/14/2019 3:20
378377,@budimandjatmiko @jokowi hidup 01 #aussiefor01, hidup ,114572,1,@jokowi,0,0,Netral,Positif,4/14/2019 3:21
378387,@SoulJava7 @detikcom @sandiuno Warung ucok juga, warung ucok juga,13081,2,@sandiuno,0,0,Netral,Netral,4/14/2019 3:26
378389,RT @tiaeq: Pak @jokowi Bu @susipudjiastuti bikin kayak gini dong. https://t.co/6GwrZ9VNAd,  pak bu bikin kayak gini dong .  ,114577,1,@jokowi,1,0,Positif,Positif,4/14/2019 3:26
378394,RT @ItsAyudia: @NataliePoyhonen @jokowi Beyond proud for my president @jokowi really hope he can re elected for the second periode #Pilpres,  beyond proud for my president really hope he can re elected for the second periode ,23174,1,@jokowi,0,0,Netral,Positif,4/14/2019 3:29
378400,RT @PriyoBudiS: Bersama tim 8 saya mempersiapkan segala sesuatunya untuk debat pilpres. Mohon doa saudara2ku pendukung @prabowo @sandiuno s,  bersama tim saya mempersiapkan segala sesuatunya untuk debat pilpres .  mohon doa saudara ku pendukung s,13648,2,@prabowo,1,0,Positif,Positif,4/14/2019 3:30
378401,"RT @Dennysiregar7: Cebong selalu bagusin @jokowi 
Kampret selalu jelekin @jokowi 

Ternyata diantara cebong dan kampret selalu ada @jokowi",  cebong selalu bagusin kampret selalu jelekin ternyata diantara cebong dan kampret selalu ada ,114582,1,@jokowi,0,0,Netral,Negatif,4/14/2019 3:30
378402,@UsmanS98843456 @RMJohanWahyudi @detikcom @prabowo @sandiuno Siapa....sebut nama., siapa .  .  .  . sebut nama . ,18412,2,@prabowo,0,0,Netral,Netral,4/14/2019 3:31
378404,"RT @kang_maman72: Mengantar sampai Gerbang Tol Halim, Met Umrah Pemimpinku @jokowi tercinta. Salam cinta n pelukan hangat dari kami yg memi","  mengantar sampai gerbang tol halim ,  met umrah pemimpinku tercinta .  salam cinta n pelukan hangat dari kami yg memi",97981,1,@jokowi,5,0,Positif,Positif,4/14/2019 3:31
378407,"RT @AksiKamisan: Presiden @jokowi pas ditanya soal kasus Novel Baswedan: ""Jangan kembali ke saya lagi!""

Halo permisi, assalamualaikum Pres","  presiden pas ditanya soal kasus novel baswedan :  jangan kembali ke saya lagi !  halo permisi ,  assalamualaikum pres",114583,1,@jokowi,1,1,Netral,Negatif,4/14/2019 3:33
378409,RT @durangonian: @FaldoMaldini @jokowi Amatiran Ndassmu ! Anak bau kencur dan ga ada prestasi nya ngatain Bp Jokowi amatir Lu sama Budiman,  amatiran ndassmu  !  anak bau kencur dan ga ada prestasi nya ngatain bp jokowi amatir lu sama budiman,114584,1,@jokowi,1,2,Negatif,Negatif,4/14/2019 3:34
378410,@jeffrikaharsyah @sandiuno @jokowi Friendlist lu full jep, friendlist lu full jep,114555,2,@sandiuno,0,0,Netral,Netral,4/14/2019 3:34
378414,"@bocah_kinei @Mbah_Suro_02 @CasperBeWin1 @MichelAdamNew @harysantana @F41ryP1nk @Rusydi_riau40 @DOdy_Lukas____ @GEMACAN70______ @tijabar @EDitektif @HarryRidwan_Ay @fariomeda @SusandraWardan1 @putrabanten80 @prabowo @sandiuno Pilihannya ada 02, mau adili atau di kawinin 

Ehh 

"," pilihannya ada  ,  mau adili atau di kawinin ehh ",53305,2,@prabowo,0,0,Netral,Negatif,4/14/2019 3:36
378418,"@medcom_id @jokowi @prabowo @KHMarufAmin_ @sandiuno @fadlizon @erickthohir Jokowi sok pinter bicara gamers..
coba tunjukin siapa emak bapak dia..", jokowi sok pinter bicara gamers .  .  coba tunjukin siapa emak bapak dia .  . ,114588,2,@prabowo,1,1,Netral,Negatif,4/14/2019 3:39
378423,"RT @MataNajwa: @NajwaShihab @prabowo @jokowi @SBYudhoyono @KPU_ID @KHMarufAmin_ @sandiuno ""Kita tidak boleh takut terhadap tantangan dan ke",  kita tidak boleh takut terhadap tantangan dan ke,114593,2,@prabowo,3,0,Positif,Positif,4/14/2019 3:41
378425,"RT @rglstm: 7 Menteri perempuan di rejim @jokowi memang luar biasa.
#JokowiMenangTotalDebat https://t.co/qYGQf0DrlP",  menteri perempuan di rejim memang luar biasa .  ,58595,1,@jokowi,0,1,Negatif,Positif,4/14/2019 3:42
378433,RT @susipudjiastuti: @detikcom @sandiuno Kasihan...,  kasihan .  .  . ,114598,2,@sandiuno,0,1,Negatif,Negatif,4/14/2019 3:46
378434,"Susana hening, khusu' pada acara ""Tahajud &amp; Doa untuk Negeri"" oleh masyarakat di masjid Jami Karangkajen 
@sandiuno 
@AnisimovaAmanda 
@hanumrais 
@AdiHidayatLcMa https://t.co/5C6CIW1laE","susana hening ,  khusu '  pada acara tahajud  & amp ;  doa untuk negeri oleh masyarakat di masjid jami karangkajen ",86052,2,@sandiuno,0,0,Netral,Positif,4/14/2019 3:46
378437,@jokowi Kami masih butuh kepemimpinan bapak Jokowi satu periode lagi, kami masih butuh kepemimpinan bapak jokowi satu periode lagi,114600,1,@jokowi,0,0,Netral,Positif,4/14/2019 3:47
378452,RT @sandiuno: Insya Allah ini semua dapat terwujud dengan pemerintahan yang kuat dan keberpihakan yang tegas di bawah kepemimpinan Prabowo-,  insya allah ini semua dapat terwujud dengan pemerintahan yang kuat dan keberpihakan yang tegas di bawah kepemimpinan prabowo ,5404,2,@sandiuno,1,0,Positif,Positif,4/14/2019 3:52
378454,"@putrabanten80 @PriyoBudiS Ya Allah jahat sekali orang yg ambil akun @saididu . Semoga di akhirat kelak jaminan masuk neraka.. kelakuan 01 ni yg mengadu domba..
#PrabowoSandiOKBanget 
#2019GantiPresiden", ya allah jahat sekali orang yg ambil akun  .  semoga di akhirat kelak jaminan masuk neraka .  .  kelakuan ni yg mengadu domba .  .  ,98764,2,#2019GantiPresiden,1,3,Negatif,Negatif,4/14/2019 3:52
378462,@sandiuno @prabowo Semangat pak, semangat pak,114611,2,@prabowo,1,0,Positif,Positif,4/14/2019 3:56
378463,RT @Widyarenee: Being as a President &amp; a Rockstar at the same time: @jokowi only can do it ! Yeah...  #GGMU 2 -1 #MUFC https://t.co/4Vdox,  being as a president  & amp ;  a rockstar at the same time :  only can do it  !  yeah .  .  .  ,114612,1,@jokowi,0,0,Netral,Positif,4/14/2019 3:56
378466,"@jokowi Kok wakilnya ditinggal, pak? Beliau itu kyai lho... #HoaxJkwMenangTotalDebat https://t.co/rLLvhDjFKI"," kok wakilnya ditinggal ,  pak ?  beliau itu kyai lho .  .  .  ",100895,1,@jokowi,0,0,Netral,Negatif,4/14/2019 3:57
378468,"@kompascom @prabowo Makan tuh ""anti aseng"". Bangsat...", makan tuh anti aseng  .  bangsat .  .  . ,90327,2,@prabowo,0,0,Netral,Negatif,4/14/2019 3:59
378469,@P3nj3l4j4h @makLambeTurah @jokowi Rasanya gmn ya dipermalukan senegara klo dia jaka sembung bawa golok., rasanya gmn ya dipermalukan senegara klo dia jaka sembung bawa golok . ,35946,1,@jokowi,0,0,Netral,Negatif,4/14/2019 3:59
378476,"@Beritasatu @AgusYudhoyono : @prabowo Hargai Karya Pemimpin Sebelumnya #SBYudhoyono 

@TitiekSoeharto : @prabowo Hargai Karya Pemimpin Sebelumnya #Soeharto

@rsoekarnoputri : @prabowo Hargai Karya Pemimpin Sebelumnya #Soekarno

#Pilpres2019",  :  hargai karya pemimpin sebelumnya  :  hargai karya pemimpin sebelumnya  :  hargai karya pemimpin sebelumnya ,17424,2,@prabowo,3,0,Positif,Positif,4/14/2019 4:01
378478,@JajangRidwan19 @jokowi Tetap Jokowi, tetap jokowi,114617,1,@jokowi,1,0,Positif,Positif,4/14/2019 4:01
378480,@jaqchrome @jokowi Wkwk pak jkw emng, wkwk pak jkw emng,114619,1,@jokowi,0,0,Netral,Netral,4/14/2019 4:02
378483,@fadlizon @prabowo Wah sdh pantes jd cawapres nih., wah sdh pantes jd cawapres nih . ,114621,2,@prabowo,2,0,Positif,Positif,4/14/2019 4:03
378493,@jokowi Terima kasih  bapak Jokowi (((peluk jauh))), terima kasih bapak jokowi  (  (  ( peluk jauh )  )  ) ,114626,1,@jokowi,2,0,Positif,Positif,4/14/2019 4:08
378495,"@medcom_id @jokowi @prabowo @KHMarufAmin_ @sandiuno @fadlizon @erickthohir main game sampai lalai sekolah,"," main game sampai lalai sekolah , ",106096,1,@jokowi,0,1,Negatif,Negatif,4/14/2019 4:09
378497,@sandiuno Bismillah......#17April2019JokowiMarufAmin, bismillah .  .  .  .  .  .  ,12616,2,@sandiuno,0,0,Netral,Positif,4/14/2019 4:10
378500,@Dennysiregar7 @prabowo Ky teh botol sosro...apapun makananya minumnya teh botol sosro..., ky teh botol sosro .  .  . apapun makananya minumnya teh botol sosro .  .  . ,33541,2,@prabowo,1,0,Positif,Positif,4/14/2019 4:10
378501,@Deddy_Mizwar_ @Hanungbramantyo @jokowi @KHMarufAmin_ Berapa uang yang kau terima manusia busuk. Sudah banyak pengalaman mu masak membedakan mana setan mana orang baik kau tidak bisa. Mati sajalah kau di makan cacing. Duittt duiiitttt. Dunia..dunia.., berapa uang yang kau terima manusia busuk .  sudah banyak pengalaman mu masak membedakan mana setan mana orang baik kau tidak bisa .  mati sajalah kau di makan cacing .  duittt duiiitttt .  dunia .  . dunia .  . ,114630,1,@jokowi,3,4,Negatif,Negatif,4/14/2019 4:11
378505,"@jokowi Terima kasih kami presidenku.... Selalu membakar semangat kami demi Indonesia maju, bersatu. Engkau panutan kami selalu optimis, kerja kerja dan kerja 

#BarengJokowi"," terima kasih kami presidenku .  .  .  .  selalu membakar semangat kami demi indonesia maju ,  bersatu .  engkau panutan kami selalu optimis ,  kerja kerja dan kerja ",27656,1,@jokowi,8,1,Positif,Positif,4/14/2019 4:12
378507,"Indonesia menang 
Prabowo sandi menang
Dr anggawira mm menang

#2019PrabowoSandiMenang 
#PrabowoSandiOKBanget https://t.co/cteNeFYle5",indonesia menang prabowo sandi menang dr anggawira mm menang ,114632,2,#2019PrabowoSandi,3,0,Positif,Positif,4/14/2019 4:13
378509,@sahaL_AS @jokowi @psi_id Teman ahok Yuuk kumpul, teman ahok yuuk kumpul,114633,1,@jokowi,0,0,Netral,Positif,4/14/2019 4:14
378512,"@saididu Pak @jokowi coba cek apakah benar yg menghack ini ada di kubu bapak?? kalo mmang bnar ada di kubu bapak,ingat anda akan kalah telah dengan ada nya hal sperti ini.."," pak coba cek apakah benar yg menghack ini ada di kubu bapak ?  ?  kalo mmang bnar ada di kubu bapak , ingat anda akan kalah telah dengan ada nya hal sperti ini .  . ",114623,1,@jokowi,3,1,Positif,Negatif,4/14/2019 4:15
