id,text,clean_text,fk_id_pengguna,fk_id_calon_pasangan,search_by,score_pos,score_neg,kelas,kelas_manual,date
379660,"@rhiannonelston @SBSNews Jika mau harga bahan pokok terjangkau, tenaga medis &amp; pasien di perbaiki, kesejahteraan guru honorer &amp; mudah lapangan kerja, maka tusuk @prabowo
@sandiuno
It's time we have a president who is proud to stand up for people.

#02MenangDebat
#TheGreatCampaignOfPrabowo"," jika mau harga bahan pokok terjangkau ,  tenaga medis  & amp ;  pasien di perbaiki ,  kesejahteraan guru honorer  & amp ;  mudah lapangan kerja ,  maka tusuk it ' s time we have a president who is proud to stand up for people .  ",115142,2,@prabowo,5,0,Positif,NULL,4/14/2019 12:52
379661,"RT @jokowi: Atas nama cinta, betapa sebetulnya saya ingin memeluk saudara-saudara semua, dalam sebuah pelukan: Satu Indonesia. https://t.co","  atas nama cinta ,  betapa sebetulnya saya ingin memeluk saudara saudara semua ,  dalam sebuah pelukan :  satu indonesia .  ",64988,1,@jokowi,4,0,Positif,NULL,4/14/2019 12:52
379662,@prabowo itu Calon Presiden tidak berbobot. umum modus..tong blangko merdu bunyinya #PrabowoSalahkanSBY https://t.co/bLy1VJjBrJ, itu calon presiden tidak berbobot .  umum modus .  . tong blangko merdu bunyinya ,115143,2,@prabowo,0,0,Negatif,NULL,4/14/2019 12:52
379665,Debat kelima pilpres semalem bener2 boom! Makin jelas lah udah mana yang bener2 capable atur negara #01IndonesiaMaju,debat kelima pilpres semalem bener boom !  makin jelas lah udah mana yang bener capable atur negara ,115144,1,#01IndonesiaMaju,2,0,Positif,NULL,4/14/2019 12:55
379668,"RT @jokowi: Perjalanan saya dari Bogor menuju Gelora Bung Karno, Senayan tersendat di jalan antara Cawang dan Semanggi. Seorang Bapak Tua t","  perjalanan saya dari bogor menuju gelora bung karno ,  senayan tersendat di jalan antara cawang dan semanggi .  seorang bapak tua t",74381,1,@jokowi,0,1,Negatif,NULL,4/14/2019 12:56
379669,"@VIVAcoid Muke gile pade yaa, ngerti kerja kagak tuh kpu ......  Apa perlu diajari cara usut kasusnya.....  Malu maluin aje,  kata presiden @jokowi  laporin aja ke pihak yang berwajib, urusan diusut apa kagak serahkan semua pada yang Diatas. Istighfar"," muke gile pade yaa ,  ngerti kerja kagak tuh kpu  .  .  .  .  .  .  apa perlu diajari cara usut kasusnya .  .  .  .  .  malu maluin aje ,  kata presiden laporin aja ke pihak yang berwajib ,  urusan diusut apa kagak serahkan semua pada yang diatas .  istighfar",115146,1,@jokowi,1,2,Negatif,NULL,4/14/2019 12:56
379670,"RT @KHMarufAmin_: Bismillahirraahmanirrahiim.
Negara kita ini negara besar. Jangan kecilkan dengan pesimisme. Negara kita ini negara yang d",  bismillahirraahmanirrahiim .  negara kita ini negara besar .  jangan kecilkan dengan pesimisme .  negara kita ini negara yang d,115147,1,@KHMarufAmin_,3,0,Positif,NULL,4/14/2019 12:57
379671,"RT @Nadiku18: 8. Jangan berlebihan memfitnah UAS. Silakan dukung @jokowi tak apa. Itu hak kalian. Tapi memfitnah UAS, kalian akan berhadapa","   .  jangan berlebihan memfitnah uas .  silakan dukung tak apa .  itu hak kalian .  tapi memfitnah uas ,  kalian akan berhadapa",80524,1,@jokowi,4,1,Positif,NULL,4/14/2019 12:57
379673,"#PrabowoSalahkanSBY Solusi yang di ajukan oleh paslon 02 dalam tema Keuangan dan Investasi menurut saya itu sudah dilakukan oleh pak @jokowi , karena pak @jokowi selalu memperbarui system keuangannya apa lagi soal transparasi"," solusi yang di ajukan oleh paslon dalam tema keuangan dan investasi menurut saya itu sudah dilakukan oleh pak  ,  karena pak selalu memperbarui system keuangannya apa lagi soal transparasi",115148,1,@jokowi,1,0,Positif,NULL,4/14/2019 12:59
379674,@detikcom @jokowi Saya sarankan @prabowo nyepi di Astana Giribangun saja., saya sarankan nyepi di astana giribangun saja . ,20341,2,@prabowo,1,0,Netral,NULL,4/14/2019 12:59
379675,"RT @mw_abbas: @JackVardan @prabowo @sandiuno Berlakukan hukum-Mu ya Allah, sebgmn yg tlh Engkau janjikan.
#UASdifitnahKejiDanBrutal","  berlakukan hukum mu ya allah ,  sebgmn yg tlh engkau janjikan .  ",105697,2,@prabowo,0,0,Negatif,NULL,4/14/2019 12:59
379676,"RT @jokowi: Dari baju tutu dari Sulawesi Selatan, ulee balang dari Aceh, ulos dari Batak, teluk belanga dari Melayu, sampai baju Betawi, su","  dari baju tutu dari sulawesi selatan ,  ulee balang dari aceh ,  ulos dari batak ,  teluk belanga dari melayu ,  sampai baju betawi ,  su",11946,1,@jokowi,0,1,Netral,NULL,4/14/2019 13:00
379677,@kenyoriee @prabowo @sandiuno Ini namanya mental entertaint bukan leader, ini namanya mental entertaint bukan leader,26217,2,@prabowo,0,0,Positif,NULL,4/14/2019 13:01
379678,RT @Jokowi_Amin: Datang dari Bali berikan dukungan dengan membawa seribu penari Pendet dan Ogoh-ogoh ke #KonserPutihBerSATU untuk lebih mem,  datang dari bali berikan dukungan dengan membawa seribu penari pendet dan ogoh ogoh ke untuk lebih mem,74381,1,@Jokowi_Amin,1,0,Positif,NULL,4/14/2019 13:01
379680,"@AndiArief__ Josss
Betul
Setuju
Cocok

Sy Sklg ikut Aminkan Petuah DOa Guru UAH UAS ke @prabowo @sandiuno JIKA belok dr yg Di Amanahkan Umat dan Rakyat umumnya.

Aamiin.", josss betul setuju cocok sy sklg ikut aminkan petuah doa guru uah uas ke jika belok dr yg di amanahkan umat dan rakyat umumnya .  aamiin . ,99372,2,@prabowo,3,0,Positif,NULL,4/14/2019 13:03
379681,"RT @Garuda501: ORASI KANDANG BUBRAH

1. Hadirnya @Nurmantyo_Gatot pada Kampanye 02 di Surabaya atas telephone langsung @prabowo merupakan a",  orasi kandang bubrah  .  hadirnya pada kampanye di surabaya atas telephone langsung merupakan a,112166,2,@prabowo,0,1,Netral,NULL,4/14/2019 13:03
379682,@Ernijasin @kaesangp @jokowi @erickthohir @_SEKNAS_RI @andreOPA @JagaJokowi @TheArieAir @addiems @permadiaktivis Kita harus bersatu dgn Bhineka Tunggal Ika..., kita harus bersatu dgn bhineka tunggal ika .  .  . ,65868,1,@jokowi,1,0,Positif,NULL,4/14/2019 13:04
379683,"Masuki Masa Tenang, Bawaslu dan Kementerian Kominfo Kendalikan Konten Iklan Kampanye Politik Melalui Platform Digital https://t.co/slnkAuHNPV #JokowiLagi #01IndonesiaMaju #2019PilihJokowi #KoalisiPraBohong #JKWMerahPutih","masuki masa tenang ,  bawaslu dan kementerian kominfo kendalikan konten iklan kampanye politik melalui platform digital ",5354,1,#01IndonesiaMaju,1,0,Netral,NULL,4/14/2019 13:04
379685,"@PriyoBudiS @sandiuno Setuju ...
Kalau bener .... ", setuju  .  .  .  kalau bener  .  .  .  .  ,36050,2,@sandiuno,1,0,Positif,NULL,4/14/2019 13:04
379686,"RT @detikcom: .@jokowi-@KHMarufAmin_ dianggap unggul atas @prabowo-@sandiuno di sesi kedua. Penyebabnya, emosi Prabowo tak stabil hingga ke","   .  dianggap unggul atas di sesi kedua .  penyebabnya ,  emosi prabowo tak stabil hingga ke",16434,2,@prabowo,1,1,Negatif,NULL,4/14/2019 13:05
379687,@UNITEDFANS91 @erickthohir @prabowo @jokowi Yg dateng bareng ente itu tukang halu group lawak HTI., yg dateng bareng ente itu tukang halu group lawak hti . ,115150,1,@jokowi,0,0,Negatif,NULL,4/14/2019 13:06
379689,"RT @Dennysiregar7: ""Saya akan jadi orang pertama bersaksi di hadapan Allah di hari kiamat, akan saya gandeng tangan Bapak @prabowo ke surga","  saya akan jadi orang pertama bersaksi di hadapan allah di hari kiamat ,  akan saya gandeng tangan bapak ke surga",115151,2,@prabowo,2,1,Positif,NULL,4/14/2019 13:06
379690,@saididu Sesungguhnya cara hinalah yg akan dilakukan penguasa utk merusak nama baik ulama. #2019GantiPresiden #saveuas #2019PrabowoPresidenRI, sesungguhnya cara hinalah yg akan dilakukan penguasa utk merusak nama baik ulama .  ,115152,2,#2019PrabowoPresiden,2,1,Negatif,NULL,4/14/2019 13:06
379692,@Lelakit34254113 @jokowi @FerdinandHutah2 @marierteman @prabowo @sandiuno @fadlizon @Gerindra @MardaniAliSera @Dahnilanzar @hanumrais Cebong dungu...itu acara 212, cebong dungu .  .  . itu acara ,24286,1,@jokowi,0,1,Negatif,NULL,4/14/2019 13:07
379694,"@FirdaZuliya @Aoiy24 @medcom_id @jokowi @prabowo @KHMarufAmin_ @sandiuno @fadlizon @erickthohir Industri utamanya apa??? Kirim surat ke presiden aja kasih tau apa aja program2 yg bagus. Biar bermanfaat, bukan cuma kritik gamenya di komenan kayagini wkwk"," industri utamanya apa ?  ?  ?  kirim surat ke presiden aja kasih tau apa aja program yg bagus .  biar bermanfaat ,  bukan cuma kritik gamenya di komenan kayagini wkwk",114408,1,@jokowi,4,0,Positif,NULL,4/14/2019 13:08
379696,"@JackVardan @prabowo @sandiuno Lo cuma berdoa utk UAS? Lo gak doakan Jokowi yg semua keluarganya jd korban fitnah mulai dr anak PKI, ibunya kristen, dll?? Atau agama lo cuma berlaku berdasarkan pilihan politik?  Akal Sehatmu kamu jual ke mana, Jack???"," lo cuma berdoa utk uas ?  lo gak doakan jokowi yg semua keluarganya jd korban fitnah mulai dr anak pki ,  ibunya kristen ,  dll ?  ?  atau agama lo cuma berlaku berdasarkan pilihan politik ?  akal sehatmu kamu jual ke mana ,  jack ?  ?  ? ",72684,2,@prabowo,0,3,Negatif,NULL,4/14/2019 13:08
379698,RT @tehniadinata: A great example of a healthy leader @jokowi on his last day of Presidential campaign. Sehat terus mental &amp; fisiknya ya Pa,  a great example of a healthy leader on his last day of presidential campaign .  sehat terus mental  & amp ;  fisiknya ya pa,115154,1,@jokowi,2,0,Positif,NULL,4/14/2019 13:09
379699,@harychandra091 @CakKhum @prabowo @sandiuno betul deh seniman yg 1 ini bisa nyeramahin umat jg nih gaya like deh pak moga sehat keluarga serta dimudahkan dlm ibadah ya, betul deh seniman yg ini bisa nyeramahin umat jg nih gaya like deh pak moga sehat keluarga serta dimudahkan dlm ibadah ya,115155,2,@prabowo,3,1,Positif,NULL,4/14/2019 13:09
379700,RT @Jokowi_Amin: Calon presiden nomor urut 01 Joko Widodo menegaskan ia tidak memiliki beban masa lalu yang bisa mengganggu kinerjanya seba,  calon presiden nomor urut joko widodo menegaskan ia tidak memiliki beban masa lalu yang bisa mengganggu kinerjanya seba,7395,1,@Jokowi_Amin,2,2,Positif,NULL,4/14/2019 13:10
379702,RT @Garuda501: @Nurmantyo_Gatot @prabowo 15. Jelas sekali bukan?. Isi teks itu sama persis maknanyq seperti dalil-dalil yang kami sampaikan,   .  jelas sekali bukan ?  .  isi teks itu sama persis maknanyq seperti dalil dalil yang kami sampaikan,95703,2,@prabowo,2,1,Positif,NULL,4/14/2019 13:11
379703,"Rakyat Harus Tahu....
@prabowo @SBYudhoyono @jokowi https://t.co/OVYMm90IlY",rakyat harus tahu .  .  .  .  ,115157,1,@jokowi,0,0,Positif,NULL,4/14/2019 13:12
379705,"RT @jokowi: Demi tetap berkibarnya sang merah putih, para pahlawan telah mengorbankan nyawa. Kami wakafkan hidup ini untuk Indonesia yang m","  demi tetap berkibarnya sang merah putih ,  para pahlawan telah mengorbankan nyawa .  kami wakafkan hidup ini untuk indonesia yang m",44266,1,@jokowi,2,1,Positif,NULL,4/14/2019 13:12
379707,RT @kafiradikal: ...Sebuah tulisan ciamik dari @rizkidwika yang tadinya adalah pendukung @jokowi garis keras. Ditulis dengan gaya milenial,   .  .  . sebuah tulisan ciamik dari yang tadinya adalah pendukung garis keras .  ditulis dengan gaya milenial,115159,1,@jokowi,1,1,Positif,NULL,4/14/2019 13:13
379709,@jokowi Pendukung jokowi pasrah terhadap ekonomi rendah karna menguntungkan buat pndukung fanatisme jokowi bukan menguntungkan buat rakyat, pendukung jokowi pasrah terhadap ekonomi rendah karna menguntungkan buat pndukung fanatisme jokowi bukan menguntungkan buat rakyat,114520,1,@jokowi,1,2,Negatif,NULL,4/14/2019 13:14
379710,"@Garuda501 @omarmokhtar_ @Nurmantyo_Gatot @prabowo ihahaha..

", ihahaha .  .  ,24379,2,@prabowo,0,0,Positif,NULL,4/14/2019 13:15
379711,RT @sandiuno: Allah Subhanahu Wa Taala sudah begitu baik kepada saya dan Pak @prabowo dengan memberikan banyak kesempatan untuk bisa menga,  allah subhanahu wa taala sudah begitu baik kepada saya dan pak dengan memberikan banyak kesempatan untuk bisa menga,115160,2,@prabowo,1,1,Positif,NULL,4/14/2019 13:16
379713,"RT @detikcom: Selama berada di Arab Saudi, Presiden @jokowi akan menunaikan ibadah umrah dan dijamu Raja Salman serta putra mahkota Muhamma","  selama berada di arab saudi ,  presiden akan menunaikan ibadah umrah dan dijamu raja salman serta putra mahkota muhamma",27564,1,@jokowi,1,0,Positif,NULL,4/14/2019 13:17
379716,"RT @Ernijasin: Pernyataan Penutup Pamungkas Paslon no 01 @jokowi DAHSYAT 

Pernyataan Penutup Paslon 02 Seperti Jualan di Kaki Lima  Emak-",  pernyataan penutup pamungkas paslon no dahsyat pernyataan penutup paslon seperti jualan di kaki lima emak ,70785,1,@jokowi,1,1,Positif,NULL,4/14/2019 13:18
379719,"RT @Laskar_PPP:           
Niat ittiba' Majelis Syuriah PPP KH. Syukron Makmun,  nyoblos @prabowo @sa","  niat ittiba '  majelis syuriah ppp kh .  syukron makmun ,  nyoblos ",84361,2,@prabowo,0,0,Positif,NULL,4/14/2019 13:19
379720,@Sinbad555 @jokowi Jd kepikiran bikin bgini sehabis nyoblos hr Rabu bsk.., jd kepikiran bikin bgini sehabis nyoblos hr rabu bsk .  . ,115162,1,@jokowi,0,0,Netral,NULL,4/14/2019 13:21
379721,@Dennysiregar7 @prabowo lagi2 pada PD dan tau bakalan masuk surga .. eeh tapikan kunci nya kubu mrka yg pegang , lagi pada pd dan tau bakalan masuk surga  .  .  eeh tapikan kunci nya kubu mrka yg pegang ,36585,2,@prabowo,1,0,Negatif,NULL,4/14/2019 13:21
379723,"Dengan Adanya KARTU SEMBAKO MURAH.
Secara tidak langsung Rezim @jokowi membenarkan bahwa harga-harga bahan pokok saat ini mahal.
Berarti FIX @jokowi GAGAL.
MASIH MAU 2 PERIODE,.? 
.
#TusukPrabowoSandi https://t.co/LPgNUusNj7","dengan adanya ka u sembako murah .  secara tidak langsung rezim membenarkan bahwa harga harga bahan pokok saat ini mahal .  berarti fix gagal .  masih mau periode ,  .  ?   .  ",115164,1,@jokowi,1,1,Positif,NULL,4/14/2019 13:21
379724,RT @davidlipson: This is the rally for President @jokowi  #Pilpres2019 https://t.co/g5Mu7xRlzC,  this is the rally for president ,12022,1,@jokowi,0,0,Netral,NULL,4/14/2019 13:22
379725,"@PriyoBudiS @baddocq @sandiuno iyalah kita beli aja 
#2019GantiPresiden", iyalah kita beli aja ,109853,2,@sandiuno,1,0,Netral,NULL,4/14/2019 13:22
379726,"RT @jokowi: Mau tahu seberapa beragamnya Indonesia? Sebutkan saja ungkapan rasa lapar dengan bahasa daerahmu. Razasfara dari Cilacap, Jawa","  mau tahu seberapa beragamnya indonesia ?  sebutkan saja ungkapan rasa lapar dengan bahasa daerahmu .  razasfara dari cilacap ,  jawa",45501,1,@jokowi,0,0,Netral,NULL,4/14/2019 13:23
379727,@iranovitasari07 @abangbengbeng @joko_maryadi @kimochiii_ @iqiroy @Pemujamuuuuu @davidlipson @jokowi Itu namanya maling. Katanya lu Muslim dan takut neraka., itu namanya maling .  katanya lu muslim dan takut neraka . ,30765,1,@jokowi,0,2,Negatif,NULL,4/14/2019 13:23
379729,"RT @ridho_ashadi: Atap Sumatera, 
3805 mdpl (Gunung Kerinci) 

Maaf kami baru bisa menyampaikan dukungan dari sini. @Prabowo_Uno
Maafkan ka","  atap sumatera ,  mdpl  ( gunung kerinci )  maaf kami baru bisa menyampaikan dukungan dari sini .  maafkan ka",49606,2,@Prabowo_Uno,1,2,Positif,NULL,4/14/2019 13:24
379730,"@rizieqdivist @MFAlfath @radhito11 @ZAEffendy @davidlipson @jokowi @MFAlfath ..,filthy mouth? To whom? To anyone wh tried to nt let him do his job, cleanin' up whole d mess was made by white collared criminals, d mafia and many who hv prsonal interest.","  .  .  , filthy mouth ?  to whom ?  to anyone wh tried to nt let him do his job ,  cleanin '  up whole d mess was made by white collared criminals ,  d mafia and many who hv prsonal interest . ",49661,1,@jokowi,0,2,Positif,NULL,4/14/2019 13:25
379733,"@HeraLoebs @prabowo Ikhlas mendukung 02..karena ingin ada perubahan yang lebih baik..
#AagymPilihPrabowo 
#AagymPilihPrabowo", ikhlas mendukung  .  . karena ingin ada perubahan yang lebih baik .  .  ,115165,2,@prabowo,3,1,Positif,NULL,4/14/2019 13:25
379734,@detikcom @jokowi Sehat2 pak. . ndhek bengi ng jkt sak iki wes tekan arab, sehat pak .   .  ndhek bengi ng jkt sak iki wes tekan arab,115166,1,@jokowi,1,0,Positif,NULL,4/14/2019 13:26
379735,"@SriRajasa @zarazettirazr Katanya dukungan UAS ke @prabowo dan @sandiuno  tidak berpengaruh... 
#ketika yg diucapkan tak sesuai dengan kenyataan ya gini niih.. #UASdifitnahKejiDanBrutal", katanya dukungan uas ke dan tidak berpengaruh .  .  .  yg diucapkan tak sesuai dengan kenyataan ya gini niih .  .  ,115167,2,@prabowo,1,2,Positif,NULL,4/14/2019 13:26
379737,"RT @jokowi: Atas nama cinta, betapa sebetulnya saya ingin memeluk saudara-saudara semua, dalam sebuah pelukan: Satu Indonesia. https://t.co","  atas nama cinta ,  betapa sebetulnya saya ingin memeluk saudara saudara semua ,  dalam sebuah pelukan :  satu indonesia .  ",115168,1,@jokowi,4,0,Positif,NULL,4/14/2019 13:27
379738,"RT @RatuAnissah: Bapak @prabowo Menjawab Mobile Egend dr bpk Jkw.

Saya AKAN FOKUSKAN KEBIJAKAN ke Persoalan-Persoalan yang Mendasar. 

SEP",  bapak menjawab mobile egend dr bpk jkw .  saya akan fokuskan kebijakan ke persoalan persoalan yang mendasar .  sep,50373,2,@prabowo,0,0,Negatif,NULL,4/14/2019 13:27
379739,@MichaelEpafras @jokowi sampaikan terimakasih ku ya , sampaikan terimakasih ku ya ,97387,1,@jokowi,0,0,Positif,NULL,4/14/2019 13:28
379740,"RT @jokowi: Atas nama cinta, betapa sebetulnya saya ingin memeluk saudara-saudara semua, dalam sebuah pelukan: Satu Indonesia. https://t.co","  atas nama cinta ,  betapa sebetulnya saya ingin memeluk saudara saudara semua ,  dalam sebuah pelukan :  satu indonesia .  ",115169,1,@jokowi,4,0,Positif,NULL,4/14/2019 13:28
379741,"RT @anonLokal: Pak @prabowo mendapatkan suntikan semangat dari RKH. Tohir Zain pengasuh Pondok Pesantren Mambaul Ulum Bata Bata, Pamekasan","  pak mendapatkan suntikan semangat dari rkh .  tohir zain pengasuh pondok pesantren mambaul ulum bata bata ,  pamekasan",115170,2,@prabowo,2,0,Positif,NULL,4/14/2019 13:29
379742,@Partycipantz @Lelakit34254113 @jokowi @FerdinandHutah2 @marierteman @prabowo @sandiuno @fadlizon @Gerindra @MardaniAliSera @Dahnilanzar @hanumrais ....analisa yg manten,  .  .  .  . analisa yg manten,115171,1,@jokowi,0,0,Netral,NULL,4/14/2019 13:30
379743,"RT @IsmanTengku: Pernyataan Penutup Debat V Paslon @prabowo &amp; @sandiuno:

Netizen: '... MASYAALLAH! Baik banget...!'

1. FOLLOW @IsmanTe",  pernyataan penutup debat v paslon  & amp ;  netizen :   '  .  .  .  masyaallah !  baik banget .  .  .  !  '   .  follow ,19883,2,@prabowo,1,0,Positif,NULL,4/14/2019 13:30
379746,"@Iyo63579667 @NkriSejuk @evocene @detikcom @prabowo Mana buktinya?
Omdo doang hahahahahaha", mana buktinya ?  omdo doang hahahahahaha,114781,2,@prabowo,0,0,Negatif,NULL,4/14/2019 13:33
379747,RT @tehniadinata: A great example of a healthy leader @jokowi on his last day of Presidential campaign. Sehat terus mental &amp; fisiknya ya Pa,  a great example of a healthy leader on his last day of presidential campaign .  sehat terus mental  & amp ;  fisiknya ya pa,115173,1,@jokowi,2,0,Positif,NULL,4/14/2019 13:33
379749,"RT @jokowi: Mau tahu seberapa beragamnya Indonesia? Sebutkan saja ungkapan rasa lapar dengan bahasa daerahmu. Razasfara dari Cilacap, Jawa","  mau tahu seberapa beragamnya indonesia ?  sebutkan saja ungkapan rasa lapar dengan bahasa daerahmu .  razasfara dari cilacap ,  jawa",115174,1,@jokowi,0,0,Netral,NULL,4/14/2019 13:35
379751,"@ChintaPcy @McFatimah @Widiatis279 @jeneyki @Dennysiregar7 @prabowo Kamu agamamu sndiri saja kamu tdk paham..
Mau sok pula ajarin islam sama org islam", kamu agamamu sndiri saja kamu tdk paham .  .  mau sok pula ajarin islam sama org islam,79039,2,@prabowo,0,1,Negatif,NULL,4/14/2019 13:35
379752,"Yupppss bukan salah bapak @jokowi
Dan fix tgl 17 April pilih 01 
#bukansalahbapak https://t.co/BSbDtkDwnl",yupppss bukan salah bapak dan fix tgl april pilih ,115176,1,@jokowi,1,0,Positif,NULL,4/14/2019 13:35
379753,"RT @jokowi: Dari baju tutu dari Sulawesi Selatan, ulee balang dari Aceh, ulos dari Batak, teluk belanga dari Melayu, sampai baju Betawi, su","  dari baju tutu dari sulawesi selatan ,  ulee balang dari aceh ,  ulos dari batak ,  teluk belanga dari melayu ,  sampai baju betawi ,  su",115177,1,@jokowi,0,1,Netral,NULL,4/14/2019 13:36
379754,@Ibnfajar1 @PanjiFeb @prabowo @jokowi @PolresBogorKota Jancok yg jaga capres wkwk, jancok yg jaga capres wkwk,115178,2,@prabowo,0,0,Positif,NULL,4/14/2019 13:36
379755,@custom_simon @AkuJohnLegend @Dahnilanzar @prabowo @sandiuno Dwi jomloh sapa tuh bang .., dwi jomloh sapa tuh bang  .  . ,115179,2,@prabowo,0,0,Netral,NULL,4/14/2019 13:37
379756,"01 pak @jokowi mbah @KHMarufAmin_ pasti

#bukansalahbapak", pak mbah pasti ,97197,1,@jokowi,0,0,Positif,NULL,4/14/2019 13:39
379758,"RT @kompascom: Kata @jokowi,
Perputaran ekonomi di bidang e-sport tahun 2017 mencapai Rp 11-12 triliun, dengan pertumbuhan 25-30 persen.

B","  kata perputaran ekonomi di bidang e sport tahun mencapai rp triliun ,  dengan pertumbuhan persen .  b",104008,1,@jokowi,1,0,Positif,NULL,4/14/2019 13:40
379759,"RT @jokowi: Hanya dengan kebersamaan yang kuat, gandeng tangan yang erat, kita bisa membawa bangsa ini menjadi bangsa yang maju.

Terima ka","  hanya dengan kebersamaan yang kuat ,  gandeng tangan yang erat ,  kita bisa membawa bangsa ini menjadi bangsa yang maju .  terima ka",115181,1,@jokowi,4,2,Positif,NULL,4/14/2019 13:40
379762,RT @yellowrice_gang: Bapak @jokowi speaks like a true leader. There is no room for blaming others. There is only room for SOLUTIONS. Thank,  bapak speaks like a true leader .  there is no room for blaming others .  there is only room for solutions .  thank,115182,1,@jokowi,3,0,Positif,NULL,4/14/2019 13:42
379764,"RT @jokowi: Mau tahu seberapa beragamnya Indonesia? Sebutkan saja ungkapan rasa lapar dengan bahasa daerahmu. Razasfara dari Cilacap, Jawa","  mau tahu seberapa beragamnya indonesia ?  sebutkan saja ungkapan rasa lapar dengan bahasa daerahmu .  razasfara dari cilacap ,  jawa",115183,1,@jokowi,0,0,Netral,NULL,4/14/2019 13:42
379765,"@andri_mustaqim @jokowi @prabowo Gpp cuk
Cara orang mengekspresikan dirikan beda-beda. 
Biar hidupmu sedikit berisik,  kan selama ini sepi angker singup takutnya berhantu haha"," gpp cuk cara orang mengekspresikan dirikan beda beda .  biar hidupmu sedikit berisik ,  kan selama ini sepi angker singup takutnya berhantu haha",115184,1,@jokowi,0,4,Negatif,NULL,4/14/2019 13:43
379766,"RT @sandiuno: Tanpa terasa 1550 kunjungan telah saya lakukan selama 8 bulan, mendengar suara rakyat yang menginginkan suatu perubahan. Must","  tanpa terasa kunjungan telah saya lakukan selama bulan ,  mendengar suara rakyat yang menginginkan suatu perubahan .  must",16071,2,@sandiuno,1,2,Positif,NULL,4/14/2019 13:45
379767,RT @wendy_diana: Selamat menunaikan ibadah Umroh bang @sandiuno dan mpok @nurasiauno  Semoga Allah mengabulkan doa2 kalian dan harapan2 kam,  selamat menunaikan ibadah umroh bang dan mpok semoga allah mengabulkan doa kalian dan harapan kam,113154,2,@sandiuno,1,0,Positif,NULL,4/14/2019 13:45
379769,"RT @sandiuno: Ingat, 17 April kita ajak keluarga dan tetangga kita untuk pergi ke TPS.

TPS (Tusuk Prabowo Sandi).
#PrabowoSandi https://t.","  ingat ,  april kita ajak keluarga dan tetangga kita untuk pergi ke tps .  tps  ( tusuk prabowo sandi )  .   . ",115185,2,@sandiuno,2,0,Positif,NULL,4/14/2019 13:46
379771,"RT @jokowi: Berbahagiaaa sekali, bertemu ribuan warga hari ini. Duduk dan berdiri di bawah terik matahari, mereka tetap tertib dan berwajah","  berbahagiaaa sekali ,  bertemu ribuan warga hari ini .  duduk dan berdiri di bawah terik matahari ,  mereka tetap tertib dan berwajah",85600,1,@jokowi,2,3,Positif,NULL,4/14/2019 13:46
379772,"@ferrykoto @prabowo Kalau nge hack akun twitter nya Pak @prabowo mungkin gak ada untungnya, karena twitnya bersifat formal, beda sama tim suksesnya yg sangat tajam menghujam twitnya ke lawan, makanya untuk membungkan biar gak bersuara di medsos, di hack lah akun twitter mereka, mungkin itu alasannya"," kalau nge hack akun twitter nya pak mungkin gak ada untungnya ,  karena twitnya bersifat formal ,  beda sama tim suksesnya yg sangat tajam menghujam twitnya ke lawan ,  makanya untuk membungkan biar gak bersuara di medsos ,  di hack lah akun twitter mereka ,  mungkin itu alasannya",31647,2,@prabowo,1,5,Negatif,NULL,4/14/2019 13:47
379773,"Kenapa anda @jokowi selaku presiden membiarkan politik kotor macam ini?
Orang yang menyatakan dukungan ke Prabowo, seperti Prof Said Didu akun Twitter nya di hack
Ustad Abdul Somad difitnah selingkuh
Rezim anda lebih menjijikkan daripada rezim kekaisaran Nero","kenapa anda selaku presiden membiarkan politik kotor macam ini ?  orang yang menyatakan dukungan ke prabowo ,  seperti prof said didu akun twitter nya di hack ustad abdul somad difitnah selingkuh rezim anda lebih menjijikkan daripada rezim kekaisaran nero",115187,1,@jokowi,2,3,Negatif,NULL,4/14/2019 13:47
379774,"RT @suportfpi98: Insya Allah #2019PrabowoSandi akan memimpin negeri ini adil dan, #Tutup01Tusuk02 #17AprilPrabowoSandiMenang #UASdifitnahKe","  insya allah akan memimpin negeri ini adil dan ,  ",67617,2,#2019PrabowoSandi,2,0,Positif,NULL,4/14/2019 13:48
379775,"@jokowi uughh... bergetar dada sy,  pak.."," uughh .  .  .  bergetar dada sy ,  pak .  . ",115188,1,@jokowi,0,1,Positif,NULL,4/14/2019 13:48
379776,"@jokowi Silahkan klo Anda ingin culas sama Saya. Bila Anda culas, Saya hanya mendoakan Anda Hidup Ribuan Tahun karena di Akhirat kelak Anda tidak akan lolos dari Amarah Saya."," silahkan klo anda ingin culas sama saya .  bila anda culas ,  saya hanya mendoakan anda hidup ribuan tahun karena di akhirat kelak anda tidak akan lolos dari amarah saya . ",115189,1,@jokowi,2,2,Negatif,NULL,4/14/2019 13:48
379777,"#17April Coblos :
#PrabowoSandi utk #IndonesiaMenang #IndonesiaAdilMakmur
Utk Caleg DPRD DKI #PilihPKS 
Untuk Caleg DPRRI @MardaniAliSera yg sdh bikin panik si Jae dg hesteknya #2019GantiPresiden
Untuk Calon DPDRI Ibu @fahiraidris No.29 yg sdh terbukti kinerjanya", coblos  :  utk utk caleg dprd dki untuk caleg dprri yg sdh bikin panik si jae dg hesteknya untuk calon dpdri ibu no .  yg sdh terbukti kinerjanya,115190,2,#2019GantiPresiden,0,1,Positif,NULL,4/14/2019 13:48
